,Year,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MVP_Rank,MVP_First,MVP_Pts Won,MVP_Pts Max,MVP_Share
65,2017,Michael Carter-Williams,PG,25,CHI,45,19,18.8,2.5,6.8,0.366,0.3,1.4,0.234,2.2,5.4,0.401,0.391,1.3,1.7,0.753,0.5,2.9,3.4,2.5,0.8,0.5,1.5,2.3,6.6,9.9,0.437,0.209,0.252,3.0,16.6,9.8,20.0,2.3,2.2,16.3,20.9,-1.0,1.3,0.2,0.013,-4.5,1.3,-3.2,-0.3,,,,,
66,2017,Willie Cauley-Stein,C,23,SAC,75,21,18.9,3.4,6.4,0.53,0.0,0.0,0.0,3.4,6.4,0.532,0.53,1.3,2.0,0.669,1.1,3.4,4.5,1.1,0.7,0.6,0.9,2.0,8.1,16.3,0.558,0.004,0.314,7.0,20.4,13.8,9.4,1.9,2.8,11.2,19.7,1.4,1.5,2.9,0.1,-1.2,0.2,-1.0,0.3,,,,,
67,2017,Tyson Chandler,C,34,PHO,47,46,27.6,3.3,4.9,0.671,0.0,0.0,0.0,3.3,4.9,0.671,0.671,1.9,2.6,0.734,3.3,8.2,11.5,0.6,0.7,0.5,1.4,2.7,8.4,16.6,0.703,0.0,0.544,12.5,33.2,22.6,3.3,1.2,1.5,18.7,11.2,2.7,1.3,4.1,0.151,0.7,-0.3,0.3,0.8,,,,,
68,2017,Wilson Chandler,SF,29,DEN,71,33,30.9,6.1,13.2,0.461,1.5,4.6,0.337,4.5,8.6,0.527,0.52,2.0,2.7,0.727,1.5,5.0,6.5,2.0,0.7,0.4,1.6,2.4,15.7,14.9,0.545,0.347,0.207,5.2,17.8,11.6,9.8,1.1,1.1,10.0,22.0,2.4,1.1,3.5,0.077,0.5,-1.5,-1.0,0.5,,,,,
69,2017,Marquese Chriss,PF,19,PHO,82,75,21.3,3.5,7.7,0.449,0.9,2.7,0.321,2.6,5.0,0.52,0.506,1.4,2.2,0.624,1.2,3.1,4.2,0.7,0.8,0.9,1.3,3.2,9.2,12.3,0.529,0.354,0.286,5.8,16.1,10.8,5.2,1.8,3.2,13.2,19.7,0.3,1.5,1.8,0.05,-2.2,-0.1,-2.2,-0.1,,,,,
70,2017,Rakeem Christmas,PF,25,IND,29,0,7.6,0.7,1.5,0.442,0.0,0.0,0.0,0.7,1.5,0.442,0.442,0.7,1.0,0.724,0.9,1.0,1.9,0.1,0.1,0.2,0.3,1.3,2.0,10.4,0.529,0.0,0.674,13.5,15.2,14.4,2.5,0.7,2.4,12.5,13.1,0.3,0.2,0.5,0.099,-4.0,-1.0,-5.0,-0.2,,,,,
71,2017,Semaj Christon,PG,24,OKC,64,1,15.2,1.2,3.5,0.345,0.2,1.0,0.19,1.0,2.5,0.406,0.372,0.3,0.5,0.548,0.3,1.1,1.4,2.0,0.4,0.1,0.7,1.2,2.9,5.7,0.387,0.283,0.139,2.2,7.8,4.9,18.1,1.4,0.6,15.4,12.2,-0.7,0.8,0.1,0.006,-4.8,-0.3,-5.1,-0.8,,,,,
72,2017,Ian Clark,SG,25,GSW,77,0,14.8,2.7,5.6,0.487,0.8,2.1,0.374,1.9,3.5,0.556,0.558,0.6,0.8,0.759,0.3,1.3,1.6,1.2,0.5,0.1,0.7,1.0,6.8,13.1,0.575,0.376,0.134,2.3,9.0,5.8,11.2,1.7,0.6,10.7,19.5,1.0,1.3,2.3,0.099,-1.0,-0.5,-1.5,0.1,,,,,
73,2017,Jordan Clarkson,SG,24,LAL,82,19,29.2,5.8,13.1,0.445,1.4,4.3,0.329,4.4,8.7,0.503,0.5,1.6,2.0,0.798,0.6,2.4,3.0,2.6,1.1,0.1,2.0,1.8,14.7,13.2,0.526,0.332,0.157,2.2,9.3,5.6,14.4,1.8,0.3,12.5,23.3,0.5,0.7,1.2,0.024,-0.9,-1.6,-2.5,-0.3,,,,,
74,2017,Norris Cole,PG,28,OKC,13,0,9.6,1.2,4.0,0.308,0.2,1.0,0.231,1.0,3.0,0.333,0.337,0.6,0.8,0.8,0.0,0.8,0.8,1.1,0.6,0.0,0.5,1.4,3.3,5.4,0.381,0.25,0.192,0.0,9.8,4.9,16.3,3.1,0.0,11.0,21.5,-0.2,0.2,-0.1,-0.033,-7.5,0.8,-6.7,-0.1,,,,,
75,2017,Darren Collison,PG,29,SAC,68,64,30.3,5.0,10.5,0.476,1.1,2.6,0.417,3.9,7.9,0.495,0.527,2.2,2.5,0.86,0.3,1.9,2.2,4.6,1.0,0.1,1.7,1.8,13.2,15.3,0.57,0.245,0.239,1.3,7.1,4.3,24.5,1.6,0.4,12.6,19.8,3.1,0.8,3.9,0.091,0.3,-1.2,-0.9,0.6,,,,,
76,2017,Nick Collison,PF,36,OKC,20,0,6.4,0.7,1.2,0.609,0.0,0.1,0.0,0.7,1.1,0.636,0.609,0.3,0.4,0.625,0.5,1.1,1.6,0.6,0.1,0.1,0.2,0.9,1.7,12.9,0.622,0.043,0.348,7.8,19.1,13.4,13.2,0.8,1.2,13.1,10.1,0.3,0.1,0.4,0.145,-1.3,1.1,-0.2,0.1,,,,,
77,2017,Mike Conley,PG,29,MEM,69,68,33.2,6.7,14.6,0.46,2.5,6.1,0.408,4.2,8.6,0.497,0.545,4.6,5.3,0.859,0.4,3.0,3.5,6.3,1.3,0.3,2.3,1.8,20.5,23.2,0.604,0.415,0.365,1.5,10.8,6.0,34.5,2.1,0.8,11.8,26.3,7.5,2.5,10.0,0.209,6.0,0.8,6.8,5.1,,,,,
78,2017,Pat Connaughton,SG,24,POR,39,1,8.1,0.9,1.8,0.514,0.4,0.8,0.515,0.5,1.0,0.513,0.632,0.2,0.2,0.778,0.3,1.1,1.3,0.7,0.2,0.1,0.4,0.6,2.5,11.8,0.645,0.458,0.125,3.5,14.8,9.1,12.7,0.9,0.5,18.3,13.0,0.4,0.2,0.6,0.09,-0.4,-0.3,-0.7,0.1,,,,,
79,2017,Robert Covington,SF,26,PHI,67,67,31.6,4.4,10.9,0.399,2.0,6.1,0.333,2.3,4.8,0.484,0.492,2.1,2.6,0.822,1.4,5.1,6.5,1.5,1.9,1.0,2.0,3.0,12.9,13.2,0.534,0.563,0.238,4.8,17.9,11.3,7.5,2.9,2.6,13.9,19.2,0.0,3.2,3.1,0.071,-1.2,1.4,0.2,1.1,,,,,
80,2017,Allen Crabbe,SG,24,POR,79,7,28.5,3.8,8.2,0.468,1.7,3.8,0.444,2.1,4.4,0.49,0.572,1.3,1.6,0.847,0.2,2.6,2.9,1.2,0.7,0.3,0.8,2.2,10.7,11.6,0.602,0.467,0.192,0.9,10.2,5.6,6.1,1.2,0.7,8.1,14.9,3.1,1.0,4.2,0.089,-0.7,-0.6,-1.3,0.4,,,,,
81,2017,Jamal Crawford,SG,36,LAC,82,1,26.3,4.4,10.6,0.413,1.4,3.9,0.36,3.0,6.7,0.443,0.479,2.1,2.5,0.857,0.2,1.4,1.6,2.6,0.7,0.2,1.6,1.4,12.3,12.0,0.525,0.37,0.233,0.9,5.7,3.3,15.2,1.4,0.5,12.3,22.7,0.5,1.4,1.9,0.043,-0.8,-1.3,-2.1,0.0,,,,,
82,2017,Jordan Crawford,SG,28,NOP,19,0,23.3,5.5,11.5,0.482,1.9,5.0,0.389,3.6,6.5,0.553,0.567,1.1,1.4,0.769,0.2,1.6,1.8,3.0,0.6,0.1,1.3,1.6,14.1,17.6,0.582,0.436,0.119,0.9,7.2,4.1,22.7,1.2,0.4,9.8,25.5,0.6,0.3,0.9,0.102,2.2,-0.9,1.3,0.4,,,,,
83,2017,Jae Crowder,SF,26,BOS,72,72,32.4,4.6,10.0,0.463,2.2,5.5,0.398,2.4,4.5,0.54,0.572,2.4,3.0,0.811,0.7,5.1,5.8,2.2,1.0,0.3,1.1,2.2,13.9,14.9,0.613,0.547,0.301,2.3,17.3,9.9,10.1,1.6,0.8,8.9,17.0,4.1,2.5,6.7,0.137,1.0,-0.1,0.9,1.7,,,,,
84,2017,Dante Cunningham,PF,29,NOP,66,35,25.0,2.6,5.4,0.485,1.1,2.7,0.392,1.6,2.7,0.579,0.584,0.2,0.4,0.593,0.8,3.3,4.2,0.6,0.6,0.4,0.4,1.5,6.6,10.2,0.586,0.504,0.075,3.6,14.2,8.9,3.2,1.2,1.4,7.0,10.7,1.4,1.6,3.0,0.088,-1.9,0.3,-1.6,0.2,,,,,
85,2017,Seth Curry,PG,26,DAL,70,42,29.0,4.8,10.0,0.481,2.0,4.6,0.425,2.9,5.4,0.528,0.578,1.2,1.4,0.85,0.4,2.2,2.6,2.7,1.1,0.1,1.3,1.8,12.8,15.5,0.601,0.458,0.142,1.4,9.3,5.1,16.0,2.0,0.3,11.0,19.5,2.9,1.7,4.6,0.11,0.8,0.4,1.2,1.7,,,,,
86,2017,Stephen Curry,PG,28,GSW,79,79,33.4,8.5,18.3,0.468,4.1,10.0,0.411,4.4,8.3,0.537,0.58,4.1,4.6,0.898,0.8,3.7,4.5,6.6,1.8,0.2,3.0,2.3,25.3,24.6,0.624,0.547,0.251,2.7,11.4,7.3,31.2,2.6,0.5,13.0,30.1,8.7,3.9,12.6,0.229,6.7,0.3,6.9,5.9,6.0,0.0,52.0,1010.0,0.051
87,2017,Troy Daniels,SG,25,MEM,67,3,17.7,2.8,7.4,0.374,2.1,5.3,0.389,0.7,2.1,0.336,0.513,0.6,0.8,0.796,0.3,1.2,1.5,0.7,0.3,0.1,0.7,1.3,8.2,10.4,0.531,0.717,0.109,2.1,7.8,4.8,6.6,0.9,0.3,8.0,21.7,0.5,0.8,1.3,0.051,0.2,-1.9,-1.8,0.0,,,,,
88,2017,Anthony Davis,C,23,NOP,75,75,36.1,10.3,20.3,0.505,0.5,1.8,0.299,9.7,18.6,0.524,0.518,6.9,8.6,0.802,2.3,9.5,11.8,2.1,1.3,2.2,2.4,2.2,28.0,27.5,0.58,0.088,0.424,6.7,27.9,17.2,11.1,1.7,5.1,9.1,32.6,5.9,5.1,11.0,0.195,4.4,1.4,5.9,5.4,9.0,0.0,2.0,1010.0,0.002
89,2017,Deyonta Davis,C,20,MEM,36,0,6.6,0.7,1.3,0.511,0.0,0.0,0.0,0.7,1.3,0.511,0.511,0.3,0.5,0.556,0.6,1.1,1.7,0.1,0.1,0.5,0.2,1.1,1.6,10.6,0.528,0.0,0.383,9.3,19.8,14.4,1.3,0.7,6.8,12.7,12.0,0.1,0.4,0.5,0.097,-5.0,0.4,-4.6,-0.2,,,,,
90,2017,Ed Davis,PF,27,POR,46,12,17.2,1.6,3.1,0.528,0.0,0.0,0.0,1.6,3.1,0.528,0.528,1.1,1.8,0.617,2.1,3.2,5.3,0.6,0.3,0.5,0.8,3.0,4.3,11.5,0.563,0.0,0.57,13.4,20.9,17.1,4.6,0.9,2.2,17.2,12.0,1.0,0.7,1.7,0.104,-3.2,-0.8,-4.1,-0.4,,,,,
91,2017,Dewayne Dedmon,C,27,SAS,76,37,17.5,2.1,3.4,0.622,0.0,0.0,0.0,2.1,3.4,0.622,0.622,0.9,1.2,0.699,1.7,4.8,6.5,0.6,0.5,0.8,0.8,2.4,5.1,16.0,0.645,0.0,0.359,11.2,30.6,21.1,4.8,1.4,3.7,16.9,12.3,2.3,3.0,5.2,0.189,-1.4,2.0,0.6,0.9,,,,,
92,2017,Sam Dekker,PF,22,HOU,77,2,18.4,2.6,5.6,0.473,0.8,2.4,0.321,1.9,3.1,0.591,0.543,0.5,0.9,0.559,1.2,2.5,3.7,1.0,0.5,0.3,0.5,1.1,6.5,13.1,0.549,0.436,0.159,7.2,14.6,10.9,7.7,1.3,1.2,8.2,14.9,1.9,1.2,3.1,0.104,0.3,-0.6,-0.2,0.6,,,,,
93,2017,Malcolm Delaney,PG,27,ATL,73,2,17.1,2.0,5.3,0.374,0.4,1.5,0.236,1.6,3.8,0.428,0.407,1.0,1.3,0.806,0.1,1.5,1.7,2.6,0.5,0.0,1.3,1.5,5.4,7.5,0.456,0.284,0.24,0.9,9.8,5.4,23.1,1.5,0.1,18.1,18.3,-1.2,1.3,0.1,0.005,-5.3,-0.3,-5.6,-1.1,,,,,
94,2017,Matthew Dellavedova,PG,26,MIL,76,54,26.1,2.7,7.0,0.39,1.0,2.8,0.367,1.7,4.2,0.404,0.463,1.1,1.3,0.854,0.3,1.6,1.9,4.7,0.7,0.0,1.8,2.0,7.6,9.4,0.501,0.403,0.18,1.4,7.1,4.3,25.7,1.4,0.0,18.8,16.3,0.3,0.9,1.2,0.029,-2.5,-1.8,-4.2,-1.1,,,,,
95,2017,Luol Deng,SF,31,LAL,56,49,26.5,2.9,7.6,0.387,0.9,2.9,0.309,2.0,4.6,0.436,0.447,0.8,1.1,0.73,1.1,4.1,5.3,1.3,0.9,0.4,0.8,1.1,7.6,10.1,0.47,0.389,0.149,4.5,17.7,10.8,7.0,1.6,1.1,8.7,14.2,0.1,0.8,0.9,0.029,-1.4,-0.6,-2.1,0.0,,,,,
96,2017,DeMar DeRozan,SG,27,TOR,74,74,35.4,9.7,20.9,0.467,0.4,1.7,0.266,9.3,19.2,0.484,0.477,7.4,8.7,0.842,0.9,4.3,5.2,3.9,1.1,0.2,2.4,1.8,27.3,24.0,0.552,0.08,0.419,3.0,13.6,8.3,20.6,1.5,0.4,9.0,34.3,6.7,2.4,9.0,0.166,4.1,-1.0,3.0,3.3,11.0,0.0,1.0,1010.0,0.001
97,2017,Cheick Diallo,PF,20,NOP,17,0,11.7,2.1,4.5,0.474,0.0,0.0,0.0,2.1,4.5,0.474,0.474,0.9,1.2,0.714,1.4,2.9,4.3,0.2,0.2,0.4,0.4,1.0,5.1,16.8,0.51,0.0,0.276,12.1,26.7,19.4,3.2,1.0,2.9,7.6,20.5,0.2,0.3,0.5,0.111,-1.8,-1.9,-3.7,-0.1,,,,,
98,2017,Boris Diaw,PF,34,UTA,73,33,17.6,2.0,4.5,0.446,0.3,1.1,0.247,1.7,3.4,0.512,0.477,0.4,0.5,0.743,0.6,1.5,2.2,2.3,0.2,0.1,1.2,1.1,4.6,9.0,0.494,0.248,0.107,4.3,9.8,7.1,20.3,0.7,0.6,20.3,15.6,-0.1,1.2,1.1,0.041,-2.3,-0.2,-2.5,-0.1,,,,,
99,2017,Gorgui Dieng,PF,27,MIN,82,82,32.4,4.0,8.1,0.502,0.2,0.5,0.372,3.9,7.5,0.511,0.514,1.7,2.0,0.814,2.3,5.6,7.9,1.9,1.1,1.2,1.3,3.1,10.0,14.2,0.555,0.065,0.253,8.1,20.5,14.2,8.6,1.7,3.1,12.7,14.0,3.2,2.5,5.7,0.103,-0.8,0.6,-0.1,1.3,,,,,
100,2017,Spencer Dinwiddie,PG,23,BRK,59,18,22.6,2.3,5.1,0.444,0.6,1.7,0.376,1.6,3.4,0.478,0.507,2.1,2.7,0.792,0.5,2.3,2.8,3.1,0.7,0.4,1.1,2.0,7.3,12.7,0.581,0.334,0.526,2.2,10.7,6.5,20.3,1.6,1.3,15.1,14.1,1.9,0.9,2.8,0.101,-1.3,0.4,-1.0,0.4,,,,,
101,2017,Toney Douglas,PG,30,MEM,24,0,16.4,1.8,4.9,0.368,0.3,1.8,0.167,1.5,3.1,0.48,0.397,1.0,1.2,0.828,0.5,2.0,2.5,2.3,0.8,0.2,0.9,2.1,4.9,10.6,0.451,0.359,0.248,3.7,14.3,8.9,22.2,2.4,1.2,13.9,17.4,0.0,0.5,0.5,0.059,-3.2,1.8,-1.5,0.1,,,,,
102,2017,Goran Dragić,PG,30,MIA,73,73,33.7,7.3,15.4,0.475,1.6,4.0,0.405,5.7,11.4,0.499,0.527,4.1,5.2,0.79,0.8,3.0,3.8,5.8,1.2,0.2,2.9,2.7,20.3,19.8,0.575,0.257,0.335,2.8,9.9,6.3,29.0,1.8,0.4,14.1,27.1,5.0,2.6,7.5,0.147,2.7,-0.1,2.6,2.9,,,,,
103,2017,Andre Drummond,C,23,DET,81,81,29.7,6.0,11.2,0.53,0.0,0.1,0.286,5.9,11.2,0.532,0.531,1.7,4.4,0.386,4.3,9.5,13.8,1.1,1.5,1.1,1.9,2.9,13.6,20.9,0.518,0.008,0.39,15.1,36.2,25.2,6.0,2.6,3.1,12.5,22.4,1.4,5.3,6.7,0.133,0.1,0.8,1.0,1.8,,,,,
104,2017,Jared Dudley,PF,31,PHO,64,7,21.3,2.5,5.4,0.454,1.2,3.2,0.379,1.3,2.2,0.559,0.565,0.7,1.0,0.662,0.5,3.0,3.5,1.9,0.7,0.3,1.1,2.4,6.8,10.6,0.579,0.587,0.188,2.4,15.9,9.0,12.5,1.5,0.9,16.3,13.8,1.1,0.7,1.8,0.064,-1.1,0.1,-1.0,0.3,,,,,
105,2017,Kris Dunn,PG,22,MIN,78,7,17.1,1.5,4.0,0.377,0.3,0.9,0.288,1.2,3.1,0.404,0.411,0.5,0.8,0.61,0.3,1.8,2.1,2.4,1.0,0.5,1.1,2.3,3.8,8.1,0.432,0.233,0.188,2.1,12.6,7.3,19.4,3.0,2.3,20.8,14.2,-1.2,1.3,0.1,0.004,-4.5,1.8,-2.8,-0.3,,,,,
106,2017,Kevin Durant,PF,28,GSW,62,62,33.4,8.9,16.5,0.537,1.9,5.0,0.375,7.0,11.5,0.608,0.594,5.4,6.2,0.875,0.6,7.6,8.3,4.8,1.1,1.6,2.2,1.9,25.1,27.6,0.651,0.304,0.374,2.2,23.6,13.6,23.1,1.5,3.8,10.4,27.8,8.0,4.0,12.0,0.278,6.7,2.2,8.9,5.7,9.0,0.0,2.0,1010.0,0.002
107,2017,Jarell Eddie,SF,25,PHO,5,0,12.4,1.2,3.8,0.316,0.8,3.2,0.25,0.4,0.6,0.667,0.421,1.6,1.8,0.889,0.2,1.2,1.4,0.0,0.2,0.0,0.2,0.2,4.8,9.7,0.523,0.842,0.474,1.7,10.8,6.1,0.0,0.8,0.0,4.2,16.2,0.1,0.0,0.1,0.054,-0.8,-1.7,-2.4,0.0,,,,,
108,2017,Henry Ellenson,PF,20,DET,19,2,7.7,1.2,3.4,0.359,0.5,1.8,0.286,0.7,1.5,0.448,0.438,0.2,0.4,0.5,0.4,1.7,2.2,0.4,0.1,0.1,0.7,0.3,3.2,7.5,0.444,0.547,0.125,5.8,25.6,15.3,7.2,0.3,0.6,17.2,24.7,-0.4,0.2,-0.2,-0.071,-4.1,-1.8,-5.9,-0.1,,,,,
109,2017,Wayne Ellington,SG,29,MIA,62,13,24.2,3.7,9.0,0.416,2.4,6.4,0.378,1.3,2.6,0.509,0.55,0.6,0.7,0.86,0.3,1.8,2.1,1.1,0.6,0.1,0.5,1.1,10.5,12.6,0.565,0.71,0.077,1.3,8.5,4.9,7.1,1.2,0.2,5.0,17.9,2.1,1.2,3.3,0.105,0.8,-0.9,-0.1,0.7,,,,,
110,2017,Monta Ellis,SG,31,IND,74,33,27.0,3.3,7.5,0.443,0.6,1.8,0.319,2.8,5.7,0.483,0.482,1.3,1.7,0.727,0.3,2.5,2.8,3.2,1.1,0.4,1.8,2.0,8.5,9.9,0.514,0.242,0.23,1.1,10.3,5.7,17.2,2.0,1.2,18.0,16.8,-0.7,1.7,1.1,0.026,-3.1,0.2,-2.9,-0.5,,,,,
111,2017,Joel Embiid,C,22,PHI,31,31,25.4,6.5,13.8,0.466,1.2,3.2,0.367,5.3,10.7,0.495,0.508,6.2,7.9,0.783,2.0,5.9,7.8,2.1,0.9,2.5,3.8,3.6,20.2,24.1,0.584,0.228,0.569,8.5,25.6,17.0,16.0,1.7,7.7,17.9,36.0,0.5,1.5,1.9,0.117,1.9,2.7,4.5,1.3,,,,,
112,2017,James Ennis III,SF,26,MEM,64,28,23.5,2.3,5.0,0.455,0.8,2.1,0.372,1.5,2.9,0.516,0.534,1.3,1.7,0.782,1.1,3.0,4.0,1.0,0.7,0.3,0.9,2.6,6.7,10.6,0.581,0.427,0.343,5.1,14.9,9.9,6.5,1.6,1.2,13.8,13.0,1.4,1.7,3.1,0.101,-1.9,0.7,-1.2,0.3,,,,,
113,2017,Dante Exum,PG,21,UTA,66,26,18.6,2.3,5.5,0.427,0.7,2.3,0.295,1.7,3.2,0.519,0.488,0.9,1.1,0.795,0.5,1.5,2.0,1.7,0.3,0.2,1.2,2.2,6.2,8.5,0.521,0.41,0.201,2.9,9.3,6.2,14.1,0.9,0.8,16.8,18.1,-0.1,1.3,1.2,0.046,-3.2,-0.1,-3.3,-0.4,,,,,
114,2017,Kenneth Faried,PF,27,DEN,61,34,21.2,3.7,6.8,0.548,0.0,0.1,0.0,3.7,6.7,0.556,0.548,2.1,3.1,0.693,3.0,4.6,7.6,0.9,0.7,0.7,1.0,2.0,9.6,20.3,0.588,0.014,0.454,15.8,23.6,19.7,6.3,1.6,2.4,10.6,18.3,3.3,1.2,4.5,0.168,1.5,-1.2,0.3,0.7,,,,,
115,2017,Jordan Farmar,PG,30,SAC,2,0,17.5,2.0,6.0,0.333,2.0,4.5,0.444,0.0,1.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0,1.5,4.5,1.0,0.0,1.5,0.5,6.0,14.4,0.5,0.75,0.0,3.3,6.5,5.0,38.6,2.9,0.0,20.0,19.4,0.0,0.0,0.0,0.063,2.8,-0.7,2.1,0.0,,,,,
116,2017,Derrick Favors,PF,25,UTA,50,39,23.7,4.1,8.3,0.487,0.1,0.2,0.3,4.0,8.1,0.491,0.49,1.3,2.2,0.615,1.8,4.3,6.1,1.1,0.9,0.8,1.2,2.1,9.5,15.8,0.512,0.024,0.261,9.2,20.2,14.9,7.9,2.0,2.7,11.4,20.7,0.5,2.2,2.7,0.109,-1.2,1.2,-0.1,0.6,,,,,
117,2017,Kay Felder,PG,21,CLE,42,0,9.2,1.5,3.8,0.392,0.2,0.5,0.318,1.3,3.2,0.404,0.415,0.8,1.2,0.714,0.1,0.9,1.0,1.4,0.4,0.2,0.7,0.9,4.0,11.4,0.462,0.139,0.31,0.9,10.5,5.9,22.7,2.3,1.5,14.3,24.2,-0.3,0.4,0.1,0.008,-3.1,0.7,-2.4,0.0,,,,,
118,2017,Cristiano Felício,C,24,CHI,66,0,15.8,1.9,3.3,0.579,0.0,0.0,0.0,1.9,3.3,0.579,0.579,0.9,1.4,0.645,1.9,2.8,4.7,0.6,0.4,0.3,0.5,1.7,4.8,15.3,0.603,0.0,0.421,12.8,19.5,16.1,5.7,1.2,1.3,11.2,12.4,2.1,1.3,3.4,0.158,-0.6,-0.1,-0.7,0.3,,,,,
119,2017,Raymond Felton,PG,32,LAC,80,11,21.3,2.8,6.4,0.43,0.6,1.8,0.319,2.2,4.6,0.473,0.475,0.6,0.8,0.781,0.4,2.3,2.7,2.4,0.8,0.3,1.0,1.6,6.7,10.9,0.496,0.28,0.125,2.2,11.9,7.2,16.3,1.9,1.1,13.3,16.5,0.2,1.8,1.9,0.055,-2.0,0.7,-1.3,0.3,,,,,
120,2017,Dorian Finney-Smith,PF,23,DAL,81,35,20.3,1.5,4.1,0.372,0.7,2.4,0.293,0.8,1.8,0.479,0.456,0.6,0.8,0.754,0.7,2.1,2.7,0.8,0.6,0.3,0.6,1.5,4.3,7.7,0.486,0.574,0.183,3.7,12.4,7.9,6.0,1.6,1.4,11.1,11.6,-0.1,1.5,1.4,0.041,-3.3,0.6,-2.6,-0.3,,,,,
121,2017,Bryn Forbes,SG,23,SAS,36,0,7.9,1.0,2.8,0.364,0.5,1.5,0.321,0.5,1.3,0.413,0.449,0.1,0.2,0.833,0.1,0.6,0.6,0.6,0.0,0.0,0.3,0.6,2.6,5.9,0.462,0.535,0.061,0.8,8.2,4.6,11.7,0.2,0.0,9.8,17.9,-0.2,0.2,0.1,0.014,-3.9,-1.5,-5.4,-0.2,,,,,
122,2017,Evan Fournier,SG,24,ORL,68,66,32.9,6.0,13.7,0.439,1.9,5.3,0.356,4.1,8.4,0.491,0.508,3.3,4.1,0.805,0.6,2.4,3.1,3.0,1.0,0.1,2.1,2.6,17.2,13.9,0.555,0.387,0.298,2.1,8.3,5.1,14.8,1.5,0.1,11.8,23.5,1.7,1.1,2.8,0.059,-0.2,-1.1,-1.3,0.4,,,,,
123,2017,Randy Foye,SG,33,BRK,69,40,18.6,1.7,4.7,0.363,1.0,2.9,0.33,0.7,1.8,0.418,0.466,0.8,0.9,0.857,0.1,2.1,2.2,2.0,0.5,0.1,1.2,1.4,5.2,7.3,0.506,0.625,0.194,0.8,11.9,6.4,15.2,1.3,0.5,18.5,14.4,-0.6,0.7,0.2,0.006,-3.7,-0.7,-4.4,-0.8,,,,,
124,2017,Tim Frazier,PG,26,NOP,65,35,23.5,2.5,6.2,0.403,0.6,2.0,0.313,1.9,4.2,0.446,0.453,1.5,2.0,0.76,0.5,2.1,2.7,5.2,0.9,0.1,1.6,2.0,7.1,12.4,0.504,0.317,0.319,2.3,9.7,6.0,31.4,1.8,0.3,18.0,16.3,1.0,1.4,2.4,0.075,-2.5,-0.2,-2.7,-0.3,,,,,
125,2017,Enes Freedom,C,24,OKC,72,0,21.3,5.6,10.2,0.545,0.1,0.5,0.132,5.5,9.7,0.568,0.549,3.1,4.0,0.786,2.7,4.0,6.7,0.9,0.4,0.5,1.7,2.1,14.3,23.7,0.599,0.052,0.387,14.1,20.8,17.4,7.9,1.0,2.0,12.5,27.3,4.0,1.8,5.8,0.183,3.0,-1.3,1.7,1.4,,,,,
126,2017,Channing Frye,C,33,CLE,74,15,18.9,3.2,7.0,0.458,1.9,4.5,0.409,1.4,2.5,0.546,0.589,0.9,1.0,0.851,0.5,3.4,3.9,0.6,0.4,0.5,0.7,1.9,9.1,15.6,0.612,0.644,0.142,3.0,19.3,11.4,4.9,1.2,2.1,8.8,19.3,2.3,1.4,3.7,0.125,1.4,-0.4,1.0,1.1,,,,,
127,2017,Danilo Gallinari,SF,28,DEN,63,63,33.9,5.3,11.9,0.447,2.0,5.1,0.389,3.3,6.8,0.491,0.531,5.5,6.1,0.902,0.6,4.5,5.2,2.1,0.6,0.2,1.3,1.5,18.2,17.4,0.622,0.432,0.516,2.0,14.7,8.4,9.1,0.9,0.5,8.2,20.0,6.2,0.7,6.8,0.154,2.8,-1.4,1.4,1.9,,,,,
128,2017,Patricio Garino,SG,23,ORL,5,0,8.6,0.0,1.4,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,1.2,1.4,0.0,0.0,0.0,0.6,0.8,0.0,-9.2,0.0,0.714,0.0,2.5,15.6,8.9,0.0,0.0,0.0,30.0,10.2,-0.2,0.0,-0.2,-0.25,-13.3,-4.6,-17.9,-0.2,,,,,
129,2017,Marc Gasol,C,32,MEM,74,74,34.2,7.2,15.7,0.459,1.4,3.6,0.388,5.8,12.1,0.48,0.503,3.8,4.5,0.837,0.8,5.5,6.3,4.6,0.9,1.3,2.2,2.3,19.5,20.3,0.554,0.231,0.286,2.6,18.8,10.5,24.8,1.4,3.7,11.3,26.4,4.2,3.5,7.7,0.145,3.8,1.4,5.2,4.6,,,,,
130,2017,Pau Gasol,C,36,SAS,64,39,25.4,4.7,9.4,0.502,0.9,1.6,0.538,3.9,7.8,0.494,0.548,2.0,2.9,0.707,1.7,6.2,7.8,2.3,0.4,1.1,1.3,1.7,12.4,20.2,0.578,0.172,0.305,7.6,26.8,17.4,14.7,0.8,3.5,10.6,21.3,3.3,3.1,6.4,0.19,2.6,1.5,4.0,2.5,,,,,
